skill_type,name,alias_name,localized_name,base_value,S_A,B_C,D_E_F,G,affinity_role,is_evo,evo_parents
gold,Changing Gears,ギアチェンジ|Gear Change,Changing Gears,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,Shifting Gears,ギアシフト|Shift Gears,Shifting Gears,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,Step on the Gas!,アクセル全開！|Accel Full Throttle!,Step on the Gas!,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,Acceleration,アクセラレーション,Acceleration,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,Big-Sisterly,姉御肌|Big Sister Disposition,Big-Sisterly,334.0,367.0,301.0,267.0,234.0,Mile,0,
yellow,Unyielding Spirit,負けん気|Rival Spirit,Unyielding Spirit,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,Greed for Speed,スピードグリード|Speed Greed,Greed for Speed,160.0,,,,,,0,
red,Speed Eater,スピードイーター,Speed Eater,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,Battle Formation,布陣,Battle Formation,508.0,559.0,457.0,406.0,356.0,Mile,0,
red,Opening Gambit,布石|Opener,Opening Gambit,217.0,239.0,195.0,174.0,152.0,Mile,0,
yellow,Medium Straightaways ◎,中距離直線◎|Medium Distance Straights ◎,Medium Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Medium,0,
yellow,Medium Straightaways ○,中距離直線○|Medium Distance Straights ○,Medium Straightaways ○,217.0,239.0,195.0,174.0,152.0,Medium,0,
yellow,Medium Corners ◎,中距離コーナー◎|Medium Distance Corners ◎,Medium Corners ◎,262.0,288.0,236.0,210.0,183.0,Medium,0,
yellow,Medium Corners ○,中距離コーナー○|Medium Distance Corners ○,Medium Corners ○,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,Clairvoyance,千里眼,Clairvoyance,334.0,367.0,301.0,267.0,234.0,Medium,0,
yellow,Hawkeye,ホークアイ,Hawkeye,129.0,142.0,116.0,103.0,90.0,Medium,0,
gold,Lightning Step,ライトニングステップ,Lightning Step,394.0,433.0,355.0,315.0,276.0,Pace,0,
yellow,Thunderbolt Step,イナズマステップ|Inazuma Step,Thunderbolt Step,174.0,191.0,157.0,139.0,122.0,Medium,0,
gold,Miraculous Step,神業ステップ|Miracle Step,Miraculous Step,508.0,559.0,457.0,406.0,356.0,Medium,0,
blue,Soft Step,軽やかステップ|Light Step,Soft Step,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,Dominator,独占力|Monopolizer,Dominator,508.0,559.0,457.0,406.0,356.0,Medium,0,
red,Tether,束縛|Binding Chains,Tether,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,Mystifying Murmur,魅惑のささやき|Charming Whisper,Mystifying Murmur,508.0,559.0,457.0,406.0,356.0,Medium,0,
red,Murmur,ささやき|Gentle Whisper,Murmur,217.0,239.0,195.0,174.0,152.0,Medium,0,
yellow,Long Straightaways ◎,長距離直線◎|Long Distance Straights ◎,Long Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Long,0,
yellow,Long Straightaways ○,長距離直線○|Long Distance Straights ○,Long Straightaways ○,217.0,239.0,195.0,174.0,152.0,Long,0,
yellow,Long Corners ◎,長距離コーナー◎|Long Distance Corners ◎,Long Corners ◎,262.0,288.0,236.0,210.0,183.0,Long,0,
yellow,Long Corners ○,長距離コーナー○|Long Distance Corners ○,Long Corners ○,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,Vanguard Spirit,先陣の心得|Vanguard's Wisdom,Vanguard Spirit,508.0,559.0,457.0,406.0,356.0,Long,0,
yellow,Keeping the Lead,リードキープ|Keep the Lead,Keeping the Lead,217.0,239.0,195.0,174.0,152.0,Long,0,
blue,Passing Pro,パス上手|Pass Expert,Passing Pro,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,Overwhelming Pressure,怒涛の追い上げ|Tempestuous Pressure,Overwhelming Pressure,508.0,559.0,457.0,406.0,356.0,Long,0,
yellow,Pressure,追い上げ|Press the Attack,Pressure,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,Stamina Siphon,スタミナグリード|Stamina Greed,Stamina Siphon,461.0,507.0,415.0,369.0,323.0,Long,0,
red,Stamina Eater,スタミナイーター,Stamina Eater,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,Illusionist,奇術師|Conjurer,Illusionist,334.0,367.0,301.0,267.0,234.0,Long,0,
red,Smoke Screen,目くらまし,Smoke Screen,129.0,142.0,116.0,103.0,90.0,Long,0,
yellow,Front Runner Straightaways ◎,逃げ直線◎|Runner's Straights ◎,Front Runner Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Front,0,
yellow,Front Runner Straightaways ○,逃げ直線○|Runner's Straights ○,Front Runner Straightaways ○,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,Front Runner Corners ◎,逃げコーナー◎|Runner's Corners ◎,Front Runner Corners ◎,262.0,288.0,236.0,210.0,183.0,Front,0,
yellow,Front Runner Corners ○,逃げコーナー○|Runner's Corners ○,Front Runner Corners ○,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,Dodging Danger,危険回避|Danger Avoidance,Dodging Danger,129.0,142.0,116.0,103.0,90.0,Front,0,
yellow,Leader's Pride,先頭プライド|Lead Pride,Leader's Pride,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,Restless,じゃじゃウマ娘|Wild Girl,Restless,508.0,559.0,457.0,406.0,356.0,Front,0,
blue,Moxie,勢い任せ|Leave It to Vigor!,Moxie,217.0,239.0,195.0,174.0,152.0,Front,0,
gold,Reignition,再燃焼|Recombustion,Reignition,180.0,,,,,,0,
yellow,Second Wind,二の矢|Next Steps,Second Wind,217.0,239.0,195.0,174.0,152.0,Front,0,
red,Restart,リスタート,Restart,217.0,239.0,195.0,174.0,152.0,Front,0,
yellow,Pace Chaser Straightaways ◎,先行直線◎|Leader's Straights ◎,Pace Chaser Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Pace,0,
yellow,Pace Chaser Straightaways ○,先行直線○|Leader's Straights ○,Pace Chaser Straightaways ○,217.0,239.0,195.0,174.0,152.0,Pace,0,
yellow,Pace Chaser Corners ◎,先行コーナー◎|Leader's Corners ◎,Pace Chaser Corners ◎,262.0,288.0,236.0,210.0,183.0,Pace,0,
yellow,Pace Chaser Corners ○,先行コーナー○|Leader's Corners ○,Pace Chaser Corners ○,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Technician,技巧派,Technician,334.0,367.0,301.0,267.0,234.0,Pace,0,
yellow,Shrewd Step,巧みなステップ|Clever Step,Shrewd Step,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Determined Descent,決意の直滑降|Straight Down Resolution,Determined Descent,334.0,367.0,301.0,267.0,234.0,Pace,0,
yellow,Straight Descent,直滑降|Straight Down,Straight Descent,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Gourmand,食いしん坊|Big Eater,Gourmand,508.0,559.0,457.0,406.0,356.0,Pace,0,
blue,Hydrate,栄養補給|Nutritional Supplements,Hydrate,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Shatterproof,くじけぬ精神|Unbreakable Spirit,Shatterproof,334.0,367.0,301.0,267.0,234.0,Pace,0,
yellow,Tactical Tweak,まき直し|Redo,Tactical Tweak,217.0,239.0,195.0,174.0,152.0,Pace,0,
gold,Dazzling Disorientation,幻惑のかく乱|Glamorous Perturbation,Dazzling Disorientation,334.0,367.0,301.0,267.0,234.0,Pace,0,
red,Disorient,かく乱|Perturbation,Disorient,85.0,94.0,77.0,68.0,59.0,Pace,0,
yellow,Late Surger Straightaways ◎,差し直線◎|Betweener's Straights ◎,Late Surger Straightaways ◎,262.0,288.0,236.0,210.0,183.0,Late,0,
yellow,Late Surger Straightaways ○,差し直線○|Betweener's Straights ○,Late Surger Straightaways ○,217.0,239.0,195.0,174.0,152.0,Late,0,
yellow,Late Surger Corners ◎,差しコーナー◎|Betweener's Corners ◎,Late Surger Corners ◎,262.0,288.0,236.0,210.0,183.0,Late,0,
yellow,Late Surger Corners ○,差しコーナー○|Betweener's Corners ○,Late Surger Corners ○,217.0,239.0,195.0,174.0,152.0,Late,0,
gold,Hard Worker,努力家|Laborious,Hard Worker,334.0,367.0,301.0,267.0,234.0,Late,0,
yellow,Fighter,がんばり屋|Hard Worker,Fighter,217.0,239.0,195.0,174.0,152.0,Late,0,
gold,"15,000,000 CC",百万バリキ|1M Horsepower,"15,000,000 CC",334.0,367.0,301.0,267.0,234.0,Late,0,
yellow,"1,500,000 CC",十万バリキ|100K Horsepower,"1,500,000 CC",217.0,239.0,195.0,174.0,152.0,Late,0,
gold,Relax,リラックス,Relax,508.0,559.0,457.0,406.0,356.0,Late,0,
blue,A Small Breather,小休憩|A Little Break,A Small Breather,217.0,239.0,195.0,174.0,152.0,Late,0,
gold,The Bigger Picture,大局観|Seeing the Big Picture,The Bigger Picture,334.0,367.0,301.0,267.0,234.0,Late,0,
yellow,Studious,読解力|Reading Comprehension,Studious,85.0,94.0,77.0,68.0,59.0,Late,0,
gold,All-Seeing Eyes,八方にらみ|Watching All Directions,All-Seeing Eyes,508.0,559.0,457.0,406.0,356.0,Late,0,
red,Sharp Gaze,鋭い眼光,Sharp Gaze,217.0,239.0,195.0,174.0,152.0,Late,0,
yellow,End Closer Straightaways ◎,追込直線◎|Chaser's Straights ◎,End Closer Straightaways ◎,262.0,288.0,236.0,210.0,183.0,End,0,
yellow,End Closer Straightaways ○,追込直線○|Chaser's Straights ○,End Closer Straightaways ○,217.0,239.0,195.0,174.0,152.0,End,0,
yellow,End Closer Corners ◎,追込コーナー◎|Chaser's Corners ◎,End Closer Corners ◎,262.0,288.0,236.0,210.0,183.0,End,0,
yellow,End Closer Corners ○,追込コーナー○|Chaser's Corners ○,End Closer Corners ○,217.0,239.0,195.0,174.0,152.0,End,0,
gold,The Coast Is Clear!,視界良好！異常なし！|Good Visibility! All Clear!,The Coast Is Clear!,334.0,367.0,301.0,267.0,234.0,End,0,
yellow,I Can See Right Through You,お見通し|See Right Through,I Can See Right Through You,85.0,94.0,77.0,68.0,59.0,End,0,
gold,Go-Home Specialist,下校後のスペシャリスト|After School Specialist,Go-Home Specialist,508.0,559.0,457.0,406.0,356.0,End,0,
blue,After-School Stroll,下校の楽しみ|Winding Down,After-School Stroll,217.0,239.0,195.0,174.0,152.0,End,0,
gold,Serenity,冷静沈着|Calm and Collected,Serenity,508.0,559.0,457.0,406.0,356.0,End,0,
blue,Levelheaded,冷静|Serene,Levelheaded,217.0,239.0,195.0,174.0,152.0,End,0,
gold,Crusader,天命士|Heavenly Warrior,Crusader,334.0,367.0,301.0,267.0,234.0,End,0,
yellow,Strategist,策士|Tactician,Strategist,85.0,94.0,77.0,68.0,59.0,End,0,
gold,Petrifying Gaze,熱いまなざし|Passionate Gaze,Petrifying Gaze,508.0,559.0,457.0,406.0,356.0,End,0,
red,Intense Gaze,まなざし|Sightlines,Intense Gaze,217.0,239.0,195.0,174.0,152.0,End,0,
green,Front Runner Savvy ◎,逃げのコツ◎|Runner's Tricks ◎,Front Runner Savvy ◎,217.0,239.0,195.0,174.0,152.0,Front,0,
green,Front Runner Savvy ○,逃げのコツ○|Runner's Tricks ○,Front Runner Savvy ○,174.0,191.0,157.0,139.0,122.0,Front,0,
green,Pace Chaser Savvy ◎,先行のコツ◎|Leader's Tricks ◎,Pace Chaser Savvy ◎,217.0,239.0,195.0,174.0,152.0,Pace,0,
green,Pace Chaser Savvy ○,先行のコツ○|Leader's Tricks ○,Pace Chaser Savvy ○,174.0,191.0,157.0,139.0,122.0,Pace,0,
green,Late Surger Savvy ◎,差しのコツ◎|Betweener's Tricks ◎,Late Surger Savvy ◎,217.0,239.0,195.0,174.0,152.0,Late,0,
green,Late Surger Savvy ○,差しのコツ○|Betweener's Tricks ○,Late Surger Savvy ○,174.0,191.0,157.0,139.0,122.0,Late,0,
green,End Closer Savvy ◎,追込のコツ◎|Chaser's Tricks ◎,End Closer Savvy ◎,217.0,239.0,195.0,174.0,152.0,End,0,
green,End Closer Savvy ○,追込のコツ○|Chaser's Tricks ○,End Closer Savvy ○,174.0,191.0,157.0,139.0,122.0,End,0,
gold,Super Lucky Seven,スーパーラッキーセブン,Super Lucky Seven,334.0,,,,,,0,
green,Lucky Seven,ラッキーセブン,Lucky Seven,174.0,,,,,,0,
blue,Triple 7s,スリーセブン,Triple 7s,217.0,,,,,,0,
yellow,Highlander,登山家|Mountain Climber,Highlander,217.0,,,,,,0,
yellow,Uma Stan,ウマ好み|Big Fan,Uma Stan,217.0,,,,,,0,
yellow,Groundwork,地固め,Groundwork,217.0,,,,,,0,
yellow,Tail Held High,尻尾上がり|Hold Your Tail High,Tail Held High,217.0,,,,,,0,
blue,Shake It Out,ふり絞り,Shake It Out,217.0,,,,,,0,
green,Sympathy,シンパシー,Sympathy,129.0,,,,,,0,
green,Lone Wolf,一匹狼,Lone Wolf,129.0,,,,,,0,
yellow,Slipstream,スリップストリーム,Slipstream,217.0,,,,,,0,
yellow,Playtime's Over!,遊びはおしまいっ！,Playtime's Over!,217.0,,,,,,0,
ius,#LookatCurren,LookatCurren,#LookatCurren,180.0,,,,,,0,
gold,Adored by All,悩殺術|Bewitching,Adored by All,508.0,559.0,457.0,406.0,356.0,Sprint,0,
ius,Nemesis,,Nemesis,180.0,,,,,,0,
ius,SPARKLY☆STARDOM,キラキラ☆STARDOM|Sparkling☆STARDOM,SPARKLY☆STARDOM,180.0,,,,,,0,
gold,Trending in the Charts!,チャート急上昇！|Trending Charts!,Trending in the Charts!,508.0,,,,,Dirt,0,
yellow,Top Pick,レコメンド|Recommendation,Top Pick,217.0,,,,,Dirt,0,
ius,Shadow Break,,Shadow Break,180.0,,,,,,0,
ius,Eternal Moments,"薫風、永遠なる瞬間を|Summer Breeze, the Eternal Moment",Eternal Moments,180.0,,,,,,0,
ius,Flowery☆Maneuver,フラワリー☆マニューバ|Flowery ☆ Maneuver,Flowery☆Maneuver,180.0,,,,,,0,
gold,Sixth Sense,シックスセンス,Sixth Sense,334.0,367.0,301.0,267.0,234.0,Front,0,
ius,Angling and Scheming,アングリング×スキーミング|Angling×Scheming,Angling and Scheming,180.0,,,,,,0,
ius,You and Me! One-on-One!,タイマン！デッドヒート！|One-On-One! Dead Heat!,You and Me! One-on-One!,180.0,,,,,,0,
ius,Superior Heal,ゲインヒール・スペリアー|Gain Superior Heal,Superior Heal,180.0,,,,,,0,
ius,Condor's Fury,コンドル猛撃波|Condor Onslaught,Condor's Fury,180.0,,,,,,0,
ius,Lights of Vaudeville,煌星のヴォードヴィル|Glittering Star Vaudeville,Lights of Vaudeville,180.0,,,,,,0,
ius,KEEP IT REAL.,,KEEP IT REAL.,180.0,,,,,,0,
ius,Dazzl'n ♪ Diver,わやかわ♪マリンダイヴ|Wayakawa ♪ Marine Dive,Dazzl'n ♪ Diver,180.0,,,,,,0,
ius,A Kiss for Courage,グッときて♪Chu|Heartfelt ♪ Smooch,A Kiss for Courage,180.0,,,,,,0,
ius,I Never Goof Up!,,I Never Goof Up!,180.0,,,,,,0,
ius,Schwarzes Schwert,,Schwarzes Schwert,180.0,,,,,,0,
ius,Bountiful Harvest,禾スナハチ登ル|Grains Become Ripe,Bountiful Harvest,180.0,,,,,,0,
gold,Burning Spirit SPD,アオハル燃焼・速|Aoharu Burning・Speed,Burning Spirit SPD,633.0,,,,,,0,
yellow,Ignited Spirit SPD,アオハル点火・速|Aoharu Ignition・Speed,Ignited Spirit SPD,263.0,,,,,,0,
gold,Burning Spirit STA,アオハル燃焼・体|Aoharu Burning・Stamina,Burning Spirit STA,633.0,,,,,,0,
blue,Ignited Spirit STA,アオハル点火・体|Aoharu Ignition・Stamina,Ignited Spirit STA,263.0,,,,,,0,
gold,Burning Spirit PWR,アオハル燃焼・力|Aoharu Burning・Power,Burning Spirit PWR,633.0,,,,,,0,
yellow,Ignited Spirit PWR,アオハル点火・力|Aoharu Ignition・Power,Ignited Spirit PWR,263.0,,,,,,0,
gold,Burning Spirit GUTS,アオハル燃焼・根|Aoharu Burning・Guts,Burning Spirit GUTS,633.0,,,,,,0,
yellow,Ignited Spirit GUTS,アオハル点火・根|Aoharu Ignition・Guts,Ignited Spirit GUTS,263.0,,,,,,0,
gold,Burning Spirit WIT,アオハル燃焼・賢|Aoharu Burning・Wisdom,Burning Spirit WIT,633.0,,,,,,0,
yellow,Ignited Spirit WIT,アオハル点火・賢|Aoharu Ignition・Wisdom,Ignited Spirit WIT,263.0,,,,,,0,
ius,YUMMY☆SPEED!,I'M☆FULL☆SPEED!!|I’M☆FULL☆SPEED!!,YUMMY☆SPEED!,180.0,,,,,,0,
ius,OMG! (ﾟ∀ﾟ)  The Final Sprint! ☆,尊み☆ﾗｽﾄｽﾊﾟ—(ﾟ∀ﾟ)—ﾄ!|Kyuute☆Last SpuU(ﾟ∀ﾟ)Uurt!|尊み☆ﾗｽﾄｽﾊﾟー(ﾟ∀ﾟ)ーﾄ!,OMG! (ﾟ∀ﾟ)  The Final Sprint! ☆,180.0,,,,,,0,
gold,Superstan,ウママニア|Uma Mania,Superstan,508.0,,,,,,0,
gold,Lead the Charge!,狙うは最前列！|Aim for the Front Row!,Lead the Charge!,394.0,,,,,Dirt,0,
yellow,"Forward, March!",前列狙い|Front Row Aim,"Forward, March!",174.0,,,,,Dirt,0,
ius,Every Rose Has Its Fangs,Drain for rose|Drain for Rose,Every Rose Has Its Fangs,180.0,,,,,,0,
ius,Give Mummy a Hug ♡,"ぐるぐるマミートリック♡|Round and Round, Mummy Trick♡",Give Mummy a Hug ♡,180.0,,,,,,0,
gold,Tantalizing Trick,見惚れるトリック|Captivating Trick,Tantalizing Trick,508.0,,,,,,0,
gold,Lie in Wait,潜伏態勢|Concealed Readiness,Lie in Wait,508.0,559.0,457.0,406.0,356.0,Late,0,
blue,Be Still,静かな呼吸|Quiet Breathing,Be Still,217.0,239.0,195.0,174.0,152.0,Late,0,
green,Unquenched Thirst,癒えない渇き,Unquenched Thirst,0.0,,,,,,0,
gold,Unchanging,変わらぬままで|Unchanged,Unchanging,0.0,,,,,,0,
ius,A Princess Must Seize Victory!,姫たるもの、勝利をこの手に|Victory Befitting a Princess,A Princess Must Seize Victory!,180.0,,,,,,0,
ius,Chasing After You,アナタヲ・オイカケテ,Chasing After You,180.0,,,,,,0,
gold,Come What May,決死の覚悟|Prepared to Die,Come What May,508.0,559.0,457.0,406.0,356.0,Medium,0,
yellow,All I've Got,ありったけ|All That There Is,All I've Got,217.0,239.0,195.0,174.0,152.0,Medium,0,
ius,"Arrows Whistle, Shadows Disperse",翳り退く、さざめきの矢|Howling Arrow Piercing the Darkness,"Arrows Whistle, Shadows Disperse",180.0,,,,,,0,
ius,Dancing in the Leaves,GET DOWN,Dancing in the Leaves,180.0,,,,,,0,
gold,Fall Frenzy,初嵐|The First Storm,Fall Frenzy,461.0,,,,,,0,
ius,Pop & Polish,YEAH☆VIVID TIME!,Pop & Polish,180.0,,,,,,0,
purple,♡ 3D Nail Art,凸凹ネイル|Uneven Nail,♡ 3D Nail Art,50.0,,,,,,0,
ius,"Moving Past, and Beyond",彼方、その先へ…|Beyond the Other Side,"Moving Past, and Beyond",180.0,,,,,,0,
gold,Yodo Invicta,淀の申し子|Child of Yodo,Yodo Invicta,461.0,,,,,,0,
ius,Festive Miracle,聖夜のミラクルラン！|Christmas Eve Miracle Run!,Festive Miracle,180.0,,,,,,0,
ius,Presents from X,,Presents from X,180.0,,,,,,0,
gold,VIP Pass,VIP顔パス,VIP Pass,508.0,559.0,457.0,406.0,356.0,Long,0,
yellow,Head-On,真っ向勝負|Head-To-Head,Head-On,217.0,239.0,195.0,174.0,152.0,Pace,0,
ius,Fairy Tale,Fairy tale,Fairy Tale,180.0,,,,,,0,
blue,Familiar Ground,砂塵慣れ|Sandstorm Practice,Familiar Ground,217.0,,,,,Dirt,0,
ius,White Lightning Comin' Through!,白い稲妻、見せたるで！|Imma Show You White Lightning!,White Lightning Comin' Through!,180.0,,,,,,0,
gold,Tail Nine,尻尾の滝登り|Tail of Victory,Tail Nine,508.0,,,,,,0,
green,Towards the Scenery I Seek,夢の景色へ|Scenery of Dreams,Towards the Scenery I Seek,0.0,,,,,,0,
purple,Creeping Anxiety,拡がる恐れ|Spreading Fear,Creeping Anxiety,0.0,,,,,,0,
gold,Blatant Fear,鮮明になる畏怖|Unfolding Horror,Blatant Fear,0.0,,,,,,0,
gold,Dream Run,夢の走り,Dream Run,0.0,,,,,,0,
green,Show Me What Lies Beyond!,未知への走りを見せてくれ|Running Towards the Unknown,Show Me What Lies Beyond!,0.0,,,,,,0,
green,Hoiya! Have a Good Run!,ほんにゃか快走祈願！|Pray For a Fast Run!,Hoiya! Have a Good Run!,0.0,,,,,,0,
green,As a Friend and Rival,"友として、ライバルとして|As a Friend, as a Rival",As a Friend and Rival,0.0,,,,,,0,
gold,Cheers of a Fellow Dreamer,憧れのエール|Cheers of Admiration,Cheers of a Fellow Dreamer,0.0,,,,,,0,
ius,Barcarole of Blessings,恵福バルカローレ|Blessed Barcarolle,Barcarole of Blessings,180.0,,,,,,0,
ius,114th Time's the Charm,"113転び114起き|Fall Down 113 Times, Get Up 114",114th Time's the Charm,180.0,,,,,,0,
gold,Headliner,真打|Shinuchi,Headliner,508.0,559.0,457.0,406.0,356.0,Long,0,
yellow,Feature Act,影打|Kageuchi,Feature Act,217.0,239.0,195.0,174.0,152.0,Long,0,
gold,Daring Strike,強攻策|Daring Attack,Daring Strike,508.0,559.0,457.0,406.0,356.0,End,0,
yellow,Early Start,早仕掛け|Early Gambit,Early Start,217.0,239.0,195.0,174.0,152.0,End,0,
gold,Nothing Ventured,博打うち|Gamester,Nothing Ventured,334.0,,,,,,0,
yellow,Risky Business,あやしげな作戦|Questionable Strategy,Risky Business,129.0,,,,,,0,
green,Carnival Bonus,カーニバルボーナス|Carnival Bonus (obsolete),Carnival Bonus,0.0,,,,,,0,
ius,Ambition to Surpass the Sakura,憧れは桜を越える！|Longing Beyond the Sakura,Ambition to Surpass the Sakura,180.0,,,,,,0,
gold,Spring Spectacle,春一番|First Breeze of Spring,Spring Spectacle,461.0,,,,,,0,
ius,"A Lifelong Dream, A Moment's Flight","一期の夢、刹那の飛翔|A Lifetime's Dream, A Moment's Flight","A Lifelong Dream, A Moment's Flight",180.0,,,,,,0,
ius,Operation Cacao,オペレーション・Cacao,Operation Cacao,180.0,,,,,,0,
ius,Guten Appetit ♪,Guten Appetit♪,Guten Appetit ♪,180.0,,,,,,0,
gold,Flash Forward,光芒一閃|Photon Flash,Flash Forward,508.0,559.0,457.0,406.0,356.0,Medium,0,
gold,In High Spirits,意気衝天,In High Spirits,508.0,559.0,457.0,406.0,356.0,Sprint,0,
yellow,Light as a Feather,軽い足取り|Nimble Step,Light as a Feather,217.0,239.0,195.0,174.0,152.0,Sprint,0,
ius,Shooting Star of Dioskouroi,ディオスクロイの流星|Meteor of Dioscuri,Shooting Star of Dioskouroi,180.0,,,,,,0,
ius,"Ready, Go!","レディー、どんっ！|Ready, Bang!","Ready, Go!",180.0,,,,,,0,
ius,"Go, Go, Mun!","どんっ、パッ、むんっ|Bang, Bam, Mun","Go, Go, Mun!",180.0,,,,,,0,
ius,Victory Cheer!,勝ち鬨ワッショイ！|Shout of Victory,Victory Cheer!,180.0,,,,,,0,
gold,Firm Course Menace,良バ場の鬼|Good Track Demon,Firm Course Menace,461.0,,,,,,0,
gold,Blast Forward,烈風一閃|Flash of Wind,Blast Forward,508.0,559.0,457.0,406.0,356.0,Long,0,
gold,Runaway,大逃げ|Great Escape,Runaway,370.0,407.0,333.0,296.0,259.0,Front,0,
gold,Radiant Star,一番星|The First Star,Radiant Star,633.0,,,,,,0,
yellow,Glittering Star,綺羅星|Glittering Stars,Glittering Star,263.0,,,,,,0,
ius,Eternal Encompassing Shine,晦冥を照らせ永遠の耀き|Brilliance Illuminating the Darkness,Eternal Encompassing Shine,180.0,,,,,,0,
gold,Right-Handed Demon,右回りの鬼|Clockwise Demon,Right-Handed Demon,461.0,,,,,,0,
ius,Lovely Spring Breeze,麗しき花信風|Lovely Spring Wind,Lovely Spring Breeze,180.0,,,,,,0,
gold,Best in Japan,日本一のウマ娘|#1 Horsegirl in Japan,Best in Japan,508.0,559.0,457.0,406.0,356.0,Long,0,
gold,Of Calm Mind,泰然自若|Self-Possessed,Of Calm Mind,508.0,559.0,457.0,406.0,356.0,Long,0,
blue,Free-Spirited,マイペース|My Own Pace,Free-Spirited,217.0,239.0,195.0,174.0,152.0,Long,0,
green,"Chin Up, Derby Umamusume!",胸を張れダービーウマ娘|Proud Derby Girl,"Chin Up, Derby Umamusume!",0.0,,,,,,0,
gold,For the Team,チームの一員として|As a Member of the Team,For the Team,0.0,,,,,,0,
ius,Ravissant,Ravissante,Ravissant,180.0,,,,,,0,
ius,Break It Down!,Do Ya Breakin!,Break It Down!,180.0,,,,,,0,
gold,Top Runner,トップランナー,Top Runner,508.0,559.0,457.0,406.0,356.0,Front,0,
gold,From the Brink,起死回生|Rise From the Ashes,From the Brink,508.0,559.0,457.0,406.0,356.0,Medium,0,
yellow,Take the Chance,ワンチャンス|One Chance,Take the Chance,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,Burning Soul,気炎万丈|Burning Spirit,Burning Soul,508.0,559.0,457.0,406.0,356.0,Medium,0,
yellow,Fighting Spirit,闘争心,Fighting Spirit,217.0,239.0,195.0,174.0,152.0,Medium,0,
gold,Elated,高揚感|Elation,Elated,508.0,559.0,457.0,406.0,356.0,Medium,0,
yellow,Eager,前のめり|Tumbling Forward,Eager,217.0,239.0,195.0,174.0,152.0,Medium,0,
ius,Budding Blossom,つぼみ、ほころぶ時|When the Flower Bud Opens,Budding Blossom,180.0,,,,,,0,
gold,Neck and Neck,鍔迫り合い|Fierce Competition,Neck and Neck,508.0,559.0,457.0,406.0,356.0,Pace,0,
green,Carnival Bonus,カーニバルボーナス|Carnival Bonus (obsolete),Carnival Bonus,0.0,,,,,,0,
ius,Peerless Dance of Flowering Flames,"烈火繚乱、無敵之舞|Dazzling Fire, Invincible Dance",Peerless Dance of Flowering Flames,180.0,,,,,,0,
ius,Go☆Go☆Goal!,Go☆Go☆for it!|Go☆Go☆For It!,Go☆Go☆Goal!,180.0,,,,,,0,
ius,Louder! Tracen Cheer!,轟！トレセン応援団！！|Roaring Tracen Cheerleading Squad|轟！トレセン応援団！,Louder! Tracen Cheer!,180.0,,,,,,0,
gold,Full of Vigor,破竹の勢い|Unstoppable Force,Full of Vigor,508.0,559.0,457.0,406.0,356.0,Mile,0,
yellow,Pumped,気合十分|Sufficient Spirit,Pumped,217.0,239.0,195.0,174.0,152.0,Mile,0,
gold,Dauntless,大胆不敵|Daredevil,Dauntless,508.0,559.0,457.0,406.0,356.0,Late,0,
yellow,Fearless,恐れぬ心|Fearless Heart,Fearless,217.0,239.0,195.0,174.0,152.0,Late,0,
purple,Feelin' a Bit Silly,超遊び癖|Dilly-Dally,Feelin' a Bit Silly,0.0,,,,,,0,
ius,All Charged! It's Go Time!,チャージ完了！全速前進！|Charge Complete! Full Speed Ahead!,All Charged! It's Go Time!,180.0,,,,,,0,
gold,Wild Wind,荒ぶる旋風|Wild Whirlwind,Wild Wind,508.0,559.0,457.0,406.0,356.0,Medium,0,
yellow,With All My Soul,気迫を込めて|With Verve,With All My Soul,217.0,239.0,195.0,174.0,152.0,Medium,0,
ius,Keep Pushing Ahead,ぶっちぎりロード|The Breakaway Road,Keep Pushing Ahead,180.0,,,,,,0,
gold,See Ya Later!,"お先に失礼っ！|Sorry, Gotta Go!",See Ya Later!,508.0,,,,,,0,
ius,Best Day Ever,Best day ever,Best Day Ever,180.0,,,,,,0,
